UniqueID,Price,Distance,CarrierNum,Day,DayOfBooking
06_01_N4YBAA_43,129.16,986,1,3,6
10_01_N439AA_43,128.69,986,1,7,3
14_01_N466AA_43,127.2,986,1,4,7
18_01_N566AA_43,129.5,986,1,1,4
22_01_N547AA_43,127.62,986,1,5,1
26_01_N4XPAA_43,129.26,986,1,2,5
30_01_N4XVAA_43,126.5,986,1,6,2
03_01_N4WJAA_43,127.83,986,1,7,3
07_01_N434AA_43,129.42,986,1,4,7
11_01_N468AA_43,127.8,986,1,1,4
15_01_N501AA_43,128.04,986,1,5,1
19_01_N499AA_43,126.01,986,1,2,5
23_01_N520AA_43,129.14,986,1,6,2
27_01_N4UCAA_43,127.72,986,1,3,6
31_01_N4XGAA_43,126.44,986,1,7,3
04_01_N3FWAA_44,521.76,2422,1,1,4
08_01_N3JYAA_44,521.2,2422,1,5,1
12_01_N3MLAA_44,520.88,2422,1,2,5
16_01_N3CXAA_44,523.7,2422,1,6,2
20_01_N3JNAA_44,519.77,2422,1,3,6
25_01_N3MNAA_44,522.44,2422,1,1,4
29_01_N3CEAA_44,521.87,2422,1,5,1
02_01_N3KPAA_45,521.93,2422,1,6,2
06_01_N3LBAA_45,521.84,2422,1,3,6
10_01_N3ADAA_45,520.89,2422,1,7,3
14_01_N3MUAA_45,519.57,2422,1,4,7
18_01_N3GHAA_45,519.05,2422,1,1,4
22_01_N3DXAA_45,522.25,2422,1,5,1
28_01_N3CEAA_45,521.67,2422,1,4,7
01_01_N3JUAA_46,356.11,1829,1,5,1
02_01_N3LTAA_47,356.76,1829,1,6,2
06_01_N3LKAA_47,357.38,1829,1,3,6
10_01_N3MKAA_47,360.22,1829,1,7,3
14_01_N3LRAA_47,355.71,1829,1,4,7
18_01_N3LCAA_47,355.26,1829,1,1,4
22_01_N3LNAA_47,358.46,1829,1,5,1
26_01_N3MHAA_47,358.69,1829,1,2,5
30_01_N3MEAA_47,357.52,1829,1,6,2
03_01_N877AA_48,116.6,868,1,7,3
07_01_N883AA_48,112.56,868,1,4,7
11_01_N870AA_48,114.75,868,1,1,4
15_01_N877AA_48,114.83,868,1,5,1
19_01_N883AA_48,113.73,868,1,2,5
23_01_N882AA_48,116.42,868,1,6,2
27_01_N883AA_48,115.0,868,1,3,6
31_01_N880AA_48,113.73,868,1,7,3
05_01_N4WKAA_50,80.48,550,1,2,5
10_01_N4YBAA_50,79.66,550,1,7,3
14_01_N4XTAA_50,77.55,550,1,4,7
19_01_N4XLAA_50,77.17,550,1,2,5
24_01_N4XRAA_50,78.53,550,1,7,3
28_01_N520AA_50,78.29,550,1,4,7
04_01_N437AA_51,80.7,550,1,1,4
08_01_N4YLAA_51,78.21,550,1,5,1
12_01_N4YAAA_51,78.04,550,1,2,5
16_01_N489AA_51,81.12,550,1,6,2
20_01_N570AA_51,78.0,550,1,3,6
24_01_N4XDAA_51,81.29,550,1,7,3
28_01_N439AA_51,81.37,550,1,4,7
01_01_N3MCAA_52,493.01,2311,1,5,1
05_01_N3LPAA_52,488.98,2311,1,2,5
09_01_N3MGAA_52,489.77,2311,1,6,2
13_01_N3LEAA_52,490.26,2311,1,3,6
17_01_N3MBAA_52,492.35,2311,1,7,3
21_01_N3CUAA_52,490.59,2311,1,4,7
29_01_N3MJAA_52,489.96,2311,1,5,1
02_01_N3ABAA_53,131.39,1012,1,6,2
06_01_N3EEAA_53,134.99,1012,1,3,6
10_01_N3JNAA_53,134.48,1012,1,7,3
14_01_N3ENAA_53,131.87,1012,1,4,7
18_01_N3MVAA_53,132.57,1012,1,1,4
22_01_N3GYAA_53,135.14,1012,1,5,1
26_01_N3GYAA_53,132.86,1012,1,2,5
30_01_N3LAAA_53,135.4,1012,1,6,2
03_01_N3JMAA_54,131.72,1005,1,7,3
07_01_N3CXAA_54,128.8,1005,1,4,7
11_01_N3BMAA_54,131.27,1005,1,1,4
15_01_N3JKAA_54,131.18,1005,1,5,1
19_01_N3KYAA_54,132.6,1005,1,2,5
23_01_N3KWAA_54,130.19,1005,1,6,2
27_01_N3JKAA_54,132.84,1005,1,3,6
31_01_N3CWAA_54,131.61,1005,1,7,3
04_01_N3HLAA_56,327.09,1709,1,1,4
08_01_N3FRAA_56,326.73,1709,1,5,1
12_01_N3FWAA_56,322.42,1709,1,2,5
16_01_N3EFAA_56,323.0,1709,1,6,2
20_01_N3JEAA_56,324.74,1709,1,3,6
24_01_N3HCAA_56,324.1,1709,1,7,3
28_01_N3HTAA_56,324.88,1709,1,4,7
01_01_N3ENAA_57,323.75,1709,1,5,1
05_01_N3JHAA_57,324.64,1709,1,2,5
09_01_N3DNAA_57,323.53,1709,1,6,2
13_01_N3DUAA_57,322.8,1709,1,3,6
17_01_N3DAAA_57,323.85,1709,1,7,3
21_01_N3NDAA_57,325.89,1709,1,4,7
25_01_N3KNAA_57,326.77,1709,1,1,4
29_01_N3ADAA_57,326.44,1709,1,5,1
02_01_N855AA_58,542.23,2504,1,6,2
06_01_N865AA_58,544.58,2504,1,3,6
10_01_N850AA_58,541.42,2504,1,7,3
14_01_N858AA_58,545.67,2504,1,4,7
18_01_N854AA_58,545.34,2504,1,1,4
22_01_N862AA_58,544.93,2504,1,5,1
26_01_N865AA_58,544.0,2504,1,2,5
30_01_N863AA_58,545.94,2504,1,6,2
03_01_N864AA_59,541.47,2504,1,7,3
07_01_N861AA_59,541.6,2504,1,4,7
11_01_N857AA_59,545.53,2504,1,1,4
15_01_N865AA_59,545.65,2504,1,5,1
19_01_N860AA_59,545.73,2504,1,2,5
23_01_N861AA_59,543.62,2504,1,6,2
27_01_N854AA_59,543.53,2504,1,3,6
31_01_N853AA_59,542.01,2504,1,7,3
05_01_N863AA_60,163.25,1121,1,2,5
09_01_N3AHAA_60,161.38,1121,1,6,2
13_01_N863AA_60,161.14,1121,1,3,6
17_01_N5FMAA_60,164.96,1121,1,7,3
21_01_N864AA_60,161.73,1121,1,4,7
25_01_N854AA_60,163.17,1121,1,1,4
29_01_N5DKAA_60,165.49,1121,1,5,1
02_01_N387AA_61,162.41,1121,1,6,2
07_01_N353AA_61,164.84,1121,1,4,7
11_01_N367AA_61,164.53,1121,1,1,4
15_01_N5FSAA_61,165.77,1121,1,5,1
19_01_N5ERAA_61,162.39,1121,1,2,5
23_01_N5DGAA_61,164.78,1121,1,6,2
27_01_N5EUAA_61,160.7,1121,1,3,6
31_01_N5DVAA_61,161.71,1121,1,7,3
04_01_N010AA_62,127.58,964,1,1,4
04_01_N3CDAA_63,127.62,964,1,1,4
08_01_N3BHAA_63,125.72,964,1,5,1
12_01_N3CDAA_63,123.99,964,1,2,5
16_01_N3FUAA_63,127.02,964,1,6,2
20_01_N3JMAA_63,125.63,964,1,3,6
24_01_N3KVAA_63,126.72,964,1,7,3
28_01_N3JAAA_63,127.22,964,1,4,7
01_01_N381AA_64,152.64,1089,1,5,1
05_01_N399AA_64,155.84,1089,1,2,5
09_01_N3JNAA_64,154.04,1089,1,6,2
13_01_N390AA_64,153.63,1089,1,3,6
17_01_N7BNAA_64,154.63,1089,1,7,3
21_01_N373AA_64,153.45,1089,1,4,7
27_01_N393AA_64,153.64,1089,1,3,6
31_01_N7BGAA_64,155.69,1089,1,7,3
04_01_N349AA_65,152.59,1089,1,1,4
08_01_N5ESAA_65,156.88,1089,1,5,1
12_01_N390AA_65,153.82,1089,1,2,5
16_01_N3JSAA_65,156.75,1089,1,6,2
20_01_N396AA_65,154.48,1089,1,3,6
25_01_N373AA_65,155.67,1089,1,1,4
29_01_N390AA_65,152.88,1089,1,5,1
03_01_N3CTAA_66,270.92,1521,1,7,3
07_01_N3FGAA_66,273.29,1521,1,4,7
11_01_N3AGAA_66,272.81,1521,1,1,4
15_01_N3BVAA_66,274.67,1521,1,5,1
19_01_N3BFAA_66,274.91,1521,1,2,5
25_01_N3GSAA_66,275.56,1521,1,1,4
29_01_N3EKAA_66,271.3,1521,1,5,1
03_01_N3KJAA_67,273.44,1521,1,7,3
07_01_N3AMAA_67,273.44,1521,1,4,7
11_01_N3FVAA_67,272.63,1521,1,1,4
15_01_N3CTAA_67,271.54,1521,1,5,1
19_01_N3ECAA_67,273.73,1521,1,2,5
25_01_N3JFAA_67,272.77,1521,1,1,4
29_01_N3BJAA_67,274.82,1521,1,5,1
02_01_N390AA_68,497.68,2342,1,6,2
06_01_N377AA_68,500.29,2342,1,3,6
10_01_N362AA_68,500.04,2342,1,7,3
14_01_N3JPAA_68,500.94,2342,1,4,7
18_01_N3EGAA_68,500.81,2342,1,1,4
22_01_N3BNAA_68,498.14,2342,1,5,1
26_01_N3JPAA_68,497.95,2342,1,2,5
30_01_N3GJAA_68,499.03,2342,1,6,2
03_01_N873AA_69,498.01,2342,1,7,3
07_01_N869AA_69,500.46,2342,1,4,7
11_01_N877AA_69,500.52,2342,1,1,4
15_01_N868AA_69,497.84,2342,1,5,1
19_01_N877AA_69,499.26,2342,1,2,5
23_01_N874AA_69,497.55,2342,1,6,2
27_01_N872AA_69,496.83,2342,1,3,6
31_01_N871AA_69,500.72,2342,1,7,3
04_01_N3DMAA_70,143.69,1055,1,1,4
08_01_N3EDAA_70,147.56,1055,1,5,1
12_01_N3EJAA_70,146.37,1055,1,2,5
16_01_N3AVAA_70,145.57,1055,1,6,2
20_01_N3EBAA_70,144.53,1055,1,3,6
24_01_N3AVAA_70,142.58,1055,1,7,3
28_01_N3FUAA_70,145.65,1055,1,4,7
01_01_N3HUAA_71,147.26,1055,1,5,1
05_01_N3JAAA_71,146.59,1055,1,2,5
09_01_N3KBAA_71,147.13,1055,1,6,2
13_01_N3JTAA_71,146.71,1055,1,3,6
17_01_N3CCAA_71,143.91,1055,1,7,3
21_01_N3MUAA_71,145.72,1055,1,4,7
25_01_N3AMAA_71,145.39,1055,1,1,4
29_01_N3DVAA_71,144.94,1055,1,5,1
02_01_N3GRAA_72,43.77,236,1,6,2
06_01_N880AA_72,41.62,236,1,3,6
11_01_N858AA_72,45.3,236,1,1,4
15_01_N853AA_72,44.3,236,1,5,1
20_01_N863AA_72,46.11,236,1,3,6
25_01_N864AA_72,44.72,236,1,1,4
29_01_N860AA_72,44.66,236,1,5,1
03_01_N3GVAA_73,41.79,236,1,7,3
07_01_N870AA_73,42.73,236,1,4,7
11_01_N884AA_73,45.02,236,1,1,4
15_01_N861AA_73,42.78,236,1,5,1
19_01_N869AA_73,42.92,236,1,2,5
23_01_N878AA_73,42.59,236,1,6,2
27_01_N885AA_73,42.03,236,1,3,6
31_01_N884AA_73,44.6,236,1,7,3
04_01_N3KDAA_75,121.96,944,1,1,4
08_01_N3AUAA_75,124.62,944,1,5,1
12_01_N3DXAA_75,121.35,944,1,2,5
16_01_N3HDAA_75,122.22,944,1,6,2
20_01_N3AGAA_75,122.5,944,1,3,6
26_01_N3LJAA_75,124.57,944,1,2,5
30_01_N3BRAA_75,125.73,944,1,6,2
03_01_N3MUAA_76,123.49,944,1,7,3
07_01_N3DPAA_76,122.08,944,1,4,7
11_01_N3KFAA_76,123.01,944,1,1,4
15_01_N3ADAA_76,124.61,944,1,5,1
19_01_N3FLAA_76,123.09,944,1,2,5
25_01_N3KHAA_76,122.77,944,1,1,4
29_01_N3HXAA_76,123.38,944,1,5,1
02_01_N466AA_78,128.73,989,1,6,2
06_01_N3BRAA_78,126.91,989,1,3,6
10_01_N3KUAA_78,127.69,989,1,7,3
14_01_N3NBAA_78,130.8,989,1,4,7
18_01_N3EPAA_78,126.69,989,1,1,4
22_01_N3GWAA_78,127.81,989,1,5,1
26_01_N3JLAA_78,128.12,989,1,2,5
30_01_N3JMAA_78,128.05,989,1,6,2
03_01_N3EPAA_79,128.17,989,1,7,3
07_01_N3EAAA_79,126.89,989,1,4,7
11_01_N3CPAA_79,128.44,989,1,1,4
15_01_N3DUAA_79,128.85,989,1,5,1
19_01_N3DSAA_79,130.5,989,1,2,5
23_01_N3HUAA_79,128.66,989,1,6,2
27_01_N3DWAA_79,125.96,989,1,3,6
31_01_N3BBAA_79,130.92,989,1,7,3
04_01_N436AA_80,108.17,813,1,1,4
08_01_N496AA_80,111.13,813,1,5,1
12_01_N4YFAA_80,106.38,813,1,2,5
16_01_N403AA_80,111.83,813,1,6,2
20_01_N4XTAA_80,108.46,813,1,3,6
03_01_N5FTAA_196,299.03,1623,1,7,3
16_01_N5DVAA_196,303.13,1623,1,6,2
31_01_N5FPAA_196,301.89,1623,1,7,3
05_01_N3MGAA_197,115.9,867,1,2,5
09_01_N3LHAA_197,118.0,867,1,6,2
13_01_N3LVAA_197,116.78,867,1,3,6
17_01_N3KVAA_197,114.64,867,1,7,3
21_01_N3LLAA_197,117.08,867,1,4,7
25_01_N3KDAA_197,113.91,867,1,1,4
29_01_N3JYAA_197,114.01,867,1,5,1
06_01_N3LNAA_197,116.89,867,1,3,6
10_01_N7AUAA_197,115.26,867,1,7,3
14_01_N3LHAA_197,113.31,867,1,4,7
18_01_N3MHAA_197,113.56,867,1,1,4
22_01_N3LCAA_197,115.22,867,1,5,1
26_01_N3NBAA_197,114.36,867,1,2,5
30_01_N3KGAA_197,113.38,867,1,6,2
03_01_N797AA_198,39.9,187,1,7,3
03_01_N784AA_199,36.7,187,1,7,3
03_01_N5FNAA_200,153.37,1089,1,7,3
07_01_N5DJAA_200,156.72,1089,1,4,7
11_01_N346AA_200,155.19,1089,1,1,4
15_01_N5ETAA_200,156.66,1089,1,5,1
19_01_N5FJAA_200,152.12,1089,1,2,5
25_01_N5DVAA_200,155.58,1089,1,1,4
29_01_N5FMAA_200,153.2,1089,1,5,1
02_01_N3MDAA_202,573.15,2611,1,6,2
06_01_N3LPAA_202,572.57,2611,1,3,6
10_01_N3DPAA_202,573.06,2611,1,7,3
14_01_N3LEAA_202,571.9,2611,1,4,7
18_01_N3MBAA_202,571.75,2611,1,1,4
22_01_N3CUAA_202,574.73,2611,1,5,1
26_01_N3LVAA_202,574.03,2611,1,2,5
30_01_N3MJAA_202,573.53,2611,1,6,2
05_01_N4YCAA_204,76.89,550,1,2,5
11_01_N513AA_204,76.76,550,1,1,4
15_01_N4XRAA_204,80.01,550,1,5,1
21_01_N472AA_204,79.18,550,1,4,7
27_01_N502AA_204,77.55,550,1,3,6
01_01_N3JGAA_205,575.31,2611,1,5,1
05_01_N4XEAA_205,129.63,985,1,2,5
