UniqueID,Price,Distance,CarrierNum,Day,DayOfBooking
06_01_N4YBAA_43,123.34,986,1,3,1
10_01_N439AA_43,120.64,986,1,7,5
14_01_N466AA_43,122.63,986,1,4,2
18_01_N566AA_43,120.8,986,1,1,6
22_01_N547AA_43,119.64,986,1,5,3
26_01_N4XPAA_43,121.88,986,1,2,7
30_01_N4XVAA_43,124.24,986,1,6,4
03_01_N4WJAA_43,123.39,986,1,7,5
07_01_N434AA_43,122.3,986,1,4,2
11_01_N468AA_43,123.04,986,1,1,6
15_01_N501AA_43,121.21,986,1,5,3
19_01_N499AA_43,123.57,986,1,2,7
23_01_N520AA_43,122.65,986,1,6,4
27_01_N4UCAA_43,121.12,986,1,3,1
31_01_N4XGAA_43,123.59,986,1,7,5
04_01_N3FWAA_44,514.68,2422,1,1,6
08_01_N3JYAA_44,516.67,2422,1,5,3
12_01_N3MLAA_44,512.39,2422,1,2,7
16_01_N3CXAA_44,513.03,2422,1,6,4
20_01_N3JNAA_44,512.97,2422,1,3,1
25_01_N3MNAA_44,513.53,2422,1,1,6
29_01_N3CEAA_44,513.64,2422,1,5,3
02_01_N3KPAA_45,515.66,2422,1,6,4
06_01_N3LBAA_45,514.74,2422,1,3,1
10_01_N3ADAA_45,513.93,2422,1,7,5
14_01_N3MUAA_45,513.49,2422,1,4,2
18_01_N3GHAA_45,513.66,2422,1,1,6
22_01_N3DXAA_45,513.48,2422,1,5,3
28_01_N3CEAA_45,517.18,2422,1,4,2
01_01_N3JUAA_46,353.12,1829,1,5,3
02_01_N3LTAA_47,349.85,1829,1,6,4
06_01_N3LKAA_47,350.69,1829,1,3,1
10_01_N3MKAA_47,349.58,1829,1,7,5
14_01_N3LRAA_47,351.36,1829,1,4,2
18_01_N3LCAA_47,349.48,1829,1,1,6
22_01_N3LNAA_47,352.26,1829,1,5,3
26_01_N3MHAA_47,350.25,1829,1,2,7
30_01_N3MEAA_47,351.49,1829,1,6,4
03_01_N877AA_48,106.75,868,1,7,5
07_01_N883AA_48,109.55,868,1,4,2
11_01_N870AA_48,110.0,868,1,1,6
15_01_N877AA_48,107.92,868,1,5,3
19_01_N883AA_48,107.49,868,1,2,7
23_01_N882AA_48,111.27,868,1,6,4
27_01_N883AA_48,108.61,868,1,3,1
31_01_N880AA_48,109.84,868,1,7,5
05_01_N4WKAA_50,73.73,550,1,2,7
10_01_N4YBAA_50,74.58,550,1,7,5
14_01_N4XTAA_50,73.82,550,1,4,2
19_01_N4XLAA_50,73.63,550,1,2,7
24_01_N4XRAA_50,71.95,550,1,7,5
28_01_N520AA_50,74.57,550,1,4,2
04_01_N437AA_51,74.62,550,1,1,6
08_01_N4YLAA_51,70.71,550,1,5,3
12_01_N4YAAA_51,72.48,550,1,2,7
16_01_N489AA_51,73.8,550,1,6,4
20_01_N570AA_51,73.45,550,1,3,1
24_01_N4XDAA_51,73.01,550,1,7,5
28_01_N439AA_51,75.3,550,1,4,2
