UniqueID,Price,Distance,CarrierNum,Day,DayOfBooking
06_01_N4YBAA_43,129.62,986,1,3,1
10_01_N439AA_43,132.18,986,1,7,5
14_01_N466AA_43,130.84,986,1,4,2
18_01_N566AA_43,129.7,986,1,1,6
22_01_N547AA_43,132.82,986,1,5,3
26_01_N4XPAA_43,129.85,986,1,2,7
30_01_N4XVAA_43,132.78,986,1,6,4
03_01_N4WJAA_43,130.61,986,1,7,5
07_01_N434AA_43,132.89,986,1,4,2
11_01_N468AA_43,130.11,986,1,1,6
15_01_N501AA_43,129.59,986,1,5,3
19_01_N499AA_43,131.23,986,1,2,7
23_01_N520AA_43,130.91,986,1,6,4
27_01_N4UCAA_43,128.87,986,1,3,1
31_01_N4XGAA_43,129.42,986,1,7,5
04_01_N3FWAA_44,523.23,2422,1,1,6
08_01_N3JYAA_44,522.82,2422,1,5,3
12_01_N3MLAA_44,521.51,2422,1,2,7
16_01_N3CXAA_44,522.73,2422,1,6,4
20_01_N3JNAA_44,523.85,2422,1,3,1
25_01_N3MNAA_44,524.63,2422,1,1,6
29_01_N3CEAA_44,525.32,2422,1,5,3
02_01_N3KPAA_45,521.88,2422,1,6,4
06_01_N3LBAA_45,523.83,2422,1,3,1
10_01_N3ADAA_45,521.45,2422,1,7,5
14_01_N3MUAA_45,521.3,2422,1,4,2
18_01_N3GHAA_45,524.44,2422,1,1,6
22_01_N3DXAA_45,523.74,2422,1,5,3
28_01_N3CEAA_45,521.34,2422,1,4,2
01_01_N3JUAA_46,358.46,1829,1,5,3
02_01_N3LTAA_47,358.21,1829,1,6,4
06_01_N3LKAA_47,360.26,1829,1,3,1
10_01_N3MKAA_47,361.7,1829,1,7,5
14_01_N3LRAA_47,359.95,1829,1,4,2
18_01_N3LCAA_47,359.8,1829,1,1,6
22_01_N3LNAA_47,357.78,1829,1,5,3
26_01_N3MHAA_47,360.44,1829,1,2,7
30_01_N3MEAA_47,358.71,1829,1,6,4
03_01_N877AA_48,115.83,868,1,7,5
07_01_N883AA_48,115.43,868,1,4,2
11_01_N870AA_48,117.03,868,1,1,6
15_01_N877AA_48,119.67,868,1,5,3
19_01_N883AA_48,116.63,868,1,2,7
23_01_N882AA_48,117.97,868,1,6,4
27_01_N883AA_48,118.98,868,1,3,1
31_01_N880AA_48,115.01,868,1,7,5
05_01_N4WKAA_50,81.2,550,1,2,7
10_01_N4YBAA_50,81.09,550,1,7,5
14_01_N4XTAA_50,83.59,550,1,4,2
19_01_N4XLAA_50,82.21,550,1,2,7
24_01_N4XRAA_50,83.48,550,1,7,5
28_01_N520AA_50,80.17,550,1,4,2
04_01_N437AA_51,82.66,550,1,1,6
08_01_N4YLAA_51,80.0,550,1,5,3
12_01_N4YAAA_51,79.77,550,1,2,7
16_01_N489AA_51,81.87,550,1,6,4
20_01_N570AA_51,83.47,550,1,3,1
24_01_N4XDAA_51,80.03,550,1,7,5
28_01_N439AA_51,84.26,550,1,4,2
01_01_N3MCAA_52,490.75,2311,1,5,3
05_01_N3LPAA_52,490.6,2311,1,2,7
09_01_N3MGAA_52,494.9,2311,1,6,4
13_01_N3LEAA_52,493.99,2311,1,3,1
17_01_N3MBAA_52,491.38,2311,1,7,5
21_01_N3CUAA_52,490.81,2311,1,4,2
29_01_N3MJAA_52,491.88,2311,1,5,3
02_01_N3ABAA_53,133.8,1012,1,6,4
06_01_N3EEAA_53,137.17,1012,1,3,1
10_01_N3JNAA_53,134.88,1012,1,7,5
14_01_N3ENAA_53,134.92,1012,1,4,2
18_01_N3MVAA_53,135.2,1012,1,1,6
