UniqueID,Price,Distance,CarrierNum,Day,DayOfBooking
06_01_N4YBAA_43,139.09,986,1,3,2
10_01_N439AA_43,138.38,986,1,7,6
14_01_N466AA_43,140.0,986,1,4,3
18_01_N566AA_43,143.08,986,1,1,7
22_01_N547AA_43,143.02,986,1,5,4
26_01_N4XPAA_43,140.51,986,1,2,1
30_01_N4XVAA_43,142.3,986,1,6,5
03_01_N4WJAA_43,138.88,986,1,7,6
07_01_N434AA_43,142.8,986,1,4,3
11_01_N468AA_43,141.49,986,1,1,7
15_01_N501AA_43,141.5,986,1,5,4
19_01_N499AA_43,143.89,986,1,2,1
23_01_N520AA_43,141.88,986,1,6,5
27_01_N4UCAA_43,139.88,986,1,3,2
31_01_N4XGAA_43,141.67,986,1,7,6
04_01_N3FWAA_44,533.82,2422,1,1,7
08_01_N3JYAA_44,534.08,2422,1,5,4
12_01_N3MLAA_44,536.51,2422,1,2,1
16_01_N3CXAA_44,530.9,2422,1,6,5
20_01_N3JNAA_44,532.31,2422,1,3,2
25_01_N3MNAA_44,531.1,2422,1,1,7
29_01_N3CEAA_44,534.91,2422,1,5,4
02_01_N3KPAA_45,535.89,2422,1,6,5
06_01_N3LBAA_45,535.89,2422,1,3,2
10_01_N3ADAA_45,535.38,2422,1,7,6
14_01_N3MUAA_45,535.62,2422,1,4,3
18_01_N3GHAA_45,531.27,2422,1,1,7
22_01_N3DXAA_45,535.8,2422,1,5,4
28_01_N3CEAA_45,531.89,2422,1,4,3
01_01_N3JUAA_46,373.01,1829,1,5,4
02_01_N3LTAA_47,371.76,1829,1,6,5
06_01_N3LKAA_47,371.89,1829,1,3,2
10_01_N3MKAA_47,371.64,1829,1,7,6
14_01_N3LRAA_47,368.43,1829,1,4,3
18_01_N3LCAA_47,368.47,1829,1,1,7
22_01_N3LNAA_47,369.39,1829,1,5,4
26_01_N3MHAA_47,369.84,1829,1,2,1
30_01_N3MEAA_47,370.95,1829,1,6,5
03_01_N877AA_48,126.95,868,1,7,6
07_01_N883AA_48,128.33,868,1,4,3
11_01_N870AA_48,126.19,868,1,1,7
15_01_N877AA_48,126.89,868,1,5,4
19_01_N883AA_48,130.25,868,1,2,1
23_01_N882AA_48,129.38,868,1,6,5
27_01_N883AA_48,126.43,868,1,3,2
31_01_N880AA_48,128.76,868,1,7,6
05_01_N4WKAA_50,94.6,550,1,2,1
10_01_N4YBAA_50,89.29,550,1,7,6
14_01_N4XTAA_50,91.71,550,1,4,3
19_01_N4XLAA_50,94.18,550,1,2,1
24_01_N4XRAA_50,90.06,550,1,7,6
28_01_N520AA_50,93.1,550,1,4,3
04_01_N437AA_51,92.27,550,1,1,7
08_01_N4YLAA_51,93.26,550,1,5,4
12_01_N4YAAA_51,91.01,550,1,2,1
16_01_N489AA_51,92.67,550,1,6,5
20_01_N570AA_51,94.83,550,1,3,2
24_01_N4XDAA_51,91.61,550,1,7,6
28_01_N439AA_51,93.15,550,1,4,3
01_01_N3MCAA_52,502.83,2311,1,5,4
05_01_N3LPAA_52,504.08,2311,1,2,1
09_01_N3MGAA_52,504.37,2311,1,6,5
13_01_N3LEAA_52,504.72,2311,1,3,2
17_01_N3MBAA_52,503.88,2311,1,7,6
21_01_N3CUAA_52,503.13,2311,1,4,3
29_01_N3MJAA_52,501.54,2311,1,5,4
02_01_N3ABAA_53,147.34,1012,1,6,5
06_01_N3EEAA_53,144.77,1012,1,3,2
10_01_N3JNAA_53,147.88,1012,1,7,6
14_01_N3ENAA_53,144.79,1012,1,4,3
18_01_N3MVAA_53,147.76,1012,1,1,7
22_01_N3GYAA_53,143.84,1012,1,5,4
26_01_N3GYAA_53,146.48,1012,1,2,1
30_01_N3LAAA_53,144.12,1012,1,6,5
03_01_N3JMAA_54,145.16,1005,1,7,6
07_01_N3CXAA_54,144.17,1005,1,4,3
11_01_N3BMAA_54,145.28,1005,1,1,7
15_01_N3JKAA_54,146.24,1005,1,5,4
19_01_N3KYAA_54,146.2,1005,1,2,1
23_01_N3KWAA_54,142.84,1005,1,6,5
27_01_N3JKAA_54,143.18,1005,1,3,2
31_01_N3CWAA_54,141.88,1005,1,7,6
04_01_N3HLAA_56,336.47,1709,1,1,7
08_01_N3FRAA_56,337.95,1709,1,5,4
12_01_N3FWAA_56,335.84,1709,1,2,1
