UniqueID,Price,Distance,CarrierNum,Day,DayOfBooking
06_01_N4YBAA_43,141.22,986,1,3,5
10_01_N439AA_43,140.0,986,1,7,2
14_01_N466AA_43,138.04,986,1,4,6
18_01_N566AA_43,138.19,986,1,1,3
22_01_N547AA_43,136.64,986,1,5,7
26_01_N4XPAA_43,141.45,986,1,2,4
30_01_N4XVAA_43,141.68,986,1,6,1
03_01_N4WJAA_43,137.54,986,1,7,2
07_01_N434AA_43,137.02,986,1,4,6
11_01_N468AA_43,140.47,986,1,1,3
15_01_N501AA_43,137.22,986,1,5,7
19_01_N499AA_43,139.82,986,1,2,4
23_01_N520AA_43,141.59,986,1,6,1
27_01_N4UCAA_43,137.73,986,1,3,5
31_01_N4XGAA_43,138.96,986,1,7,2
04_01_N3FWAA_44,531.13,2422,1,1,3
08_01_N3JYAA_44,529.29,2422,1,5,7
12_01_N3MLAA_44,533.27,2422,1,2,4
16_01_N3CXAA_44,531.97,2422,1,6,1
20_01_N3JNAA_44,533.27,2422,1,3,5
25_01_N3MNAA_44,532.07,2422,1,1,3
29_01_N3CEAA_44,530.8,2422,1,5,7
02_01_N3KPAA_45,531.99,2422,1,6,1
06_01_N3LBAA_45,530.22,2422,1,3,5
10_01_N3ADAA_45,532.46,2422,1,7,2
14_01_N3MUAA_45,532.42,2422,1,4,6
18_01_N3GHAA_45,531.06,2422,1,1,3
22_01_N3DXAA_45,531.94,2422,1,5,7
28_01_N3CEAA_45,531.45,2422,1,4,6
01_01_N3JUAA_46,367.51,1829,1,5,7
02_01_N3LTAA_47,369.35,1829,1,6,1
06_01_N3LKAA_47,366.07,1829,1,3,5
10_01_N3MKAA_47,367.08,1829,1,7,2
14_01_N3LRAA_47,370.66,1829,1,4,6
18_01_N3LCAA_47,369.1,1829,1,1,3
22_01_N3LNAA_47,369.4,1829,1,5,7
26_01_N3MHAA_47,369.06,1829,1,2,4
30_01_N3MEAA_47,371.06,1829,1,6,1
03_01_N877AA_48,126.1,868,1,7,2
07_01_N883AA_48,126.26,868,1,4,6
11_01_N870AA_48,125.42,868,1,1,3
15_01_N877AA_48,124.55,868,1,5,7
19_01_N883AA_48,125.9,868,1,2,4
23_01_N882AA_48,127.9,868,1,6,1
27_01_N883AA_48,123.87,868,1,3,5
31_01_N880AA_48,128.81,868,1,7,2
05_01_N4WKAA_50,88.42,550,1,2,4
10_01_N4YBAA_50,88.35,550,1,7,2
14_01_N4XTAA_50,88.29,550,1,4,6
19_01_N4XLAA_50,88.7,550,1,2,4
24_01_N4XRAA_50,89.49,550,1,7,2
28_01_N520AA_50,90.01,550,1,4,6
04_01_N437AA_51,91.62,550,1,1,3
08_01_N4YLAA_51,91.17,550,1,5,7
12_01_N4YAAA_51,91.59,550,1,2,4
16_01_N489AA_51,91.1,550,1,6,1
20_01_N570AA_51,90.23,550,1,3,5
24_01_N4XDAA_51,91.95,550,1,7,2
28_01_N439AA_51,88.83,550,1,4,6
01_01_N3MCAA_52,499.83,2311,1,5,7
05_01_N3LPAA_52,499.17,2311,1,2,4
09_01_N3MGAA_52,504.27,2311,1,6,1
13_01_N3LEAA_52,501.73,2311,1,3,5
17_01_N3MBAA_52,500.39,2311,1,7,2
21_01_N3CUAA_52,499.68,2311,1,4,6
29_01_N3MJAA_52,502.71,2311,1,5,7
02_01_N3ABAA_53,144.95,1012,1,6,1
06_01_N3EEAA_53,145.44,1012,1,3,5
10_01_N3JNAA_53,142.47,1012,1,7,2
14_01_N3ENAA_53,143.98,1012,1,4,6
18_01_N3MVAA_53,141.46,1012,1,1,3
22_01_N3GYAA_53,143.56,1012,1,5,7
26_01_N3GYAA_53,144.39,1012,1,2,4
30_01_N3LAAA_53,143.7,1012,1,6,1
03_01_N3JMAA_54,144.23,1005,1,7,2
07_01_N3CXAA_54,143.05,1005,1,4,6
11_01_N3BMAA_54,143.26,1005,1,1,3
15_01_N3JKAA_54,141.28,1005,1,5,7
19_01_N3KYAA_54,139.55,1005,1,2,4
23_01_N3KWAA_54,141.5,1005,1,6,1
27_01_N3JKAA_54,142.81,1005,1,3,5
31_01_N3CWAA_54,145.06,1005,1,7,2
