UniqueID,Price,Distance,CarrierNum,Day,DayOfBooking
06_01_N4YBAA_43,139.56,986,1,3,1
10_01_N439AA_43,136.49,986,1,7,5
14_01_N466AA_43,136.24,986,1,4,2
18_01_N566AA_43,136.92,986,1,1,6
22_01_N547AA_43,137.3,986,1,5,3
26_01_N4XPAA_43,137.36,986,1,2,7
30_01_N4XVAA_43,138.47,986,1,6,4
03_01_N4WJAA_43,135.97,986,1,7,5
07_01_N434AA_43,138.81,986,1,4,2
11_01_N468AA_43,138.86,986,1,1,6
15_01_N501AA_43,137.54,986,1,5,3
19_01_N499AA_43,137.51,986,1,2,7
23_01_N520AA_43,135.51,986,1,6,4
27_01_N4UCAA_43,138.51,986,1,3,1
31_01_N4XGAA_43,136.4,986,1,7,5
04_01_N3FWAA_44,529.1,2422,1,1,6
08_01_N3JYAA_44,531.08,2422,1,5,3
12_01_N3MLAA_44,528.56,2422,1,2,7
16_01_N3CXAA_44,528.43,2422,1,6,4
20_01_N3JNAA_44,528.46,2422,1,3,1
25_01_N3MNAA_44,529.91,2422,1,1,6
29_01_N3CEAA_44,527.25,2422,1,5,3
02_01_N3KPAA_45,530.05,2422,1,6,4
06_01_N3LBAA_45,529.21,2422,1,3,1
10_01_N3ADAA_45,527.17,2422,1,7,5
14_01_N3MUAA_45,527.96,2422,1,4,2
18_01_N3GHAA_45,529.69,2422,1,1,6
22_01_N3DXAA_45,530.37,2422,1,5,3
28_01_N3CEAA_45,530.62,2422,1,4,2
01_01_N3JUAA_46,365.7,1829,1,5,3
02_01_N3LTAA_47,363.55,1829,1,6,4
06_01_N3LKAA_47,367.75,1829,1,3,1
10_01_N3MKAA_47,368.13,1829,1,7,5
14_01_N3LRAA_47,367.97,1829,1,4,2
18_01_N3LCAA_47,365.99,1829,1,1,6
22_01_N3LNAA_47,368.14,1829,1,5,3
26_01_N3MHAA_47,365.11,1829,1,2,7
30_01_N3MEAA_47,368.04,1829,1,6,4
03_01_N877AA_48,123.77,868,1,7,5
07_01_N883AA_48,125.26,868,1,4,2
11_01_N870AA_48,123.77,868,1,1,6
15_01_N877AA_48,123.54,868,1,5,3
19_01_N883AA_48,122.14,868,1,2,7
23_01_N882AA_48,122.13,868,1,6,4
27_01_N883AA_48,121.92,868,1,3,1
31_01_N880AA_48,122.65,868,1,7,5
05_01_N4WKAA_50,87.21,550,1,2,7
10_01_N4YBAA_50,87.59,550,1,7,5
14_01_N4XTAA_50,90.42,550,1,4,2
19_01_N4XLAA_50,85.92,550,1,2,7
24_01_N4XRAA_50,87.1,550,1,7,5
28_01_N520AA_50,85.62,550,1,4,2
04_01_N437AA_51,89.8,550,1,1,6
08_01_N4YLAA_51,86.9,550,1,5,3
12_01_N4YAAA_51,89.11,550,1,2,7
16_01_N489AA_51,86.09,550,1,6,4
20_01_N570AA_51,90.46,550,1,3,1
24_01_N4XDAA_51,89.71,550,1,7,5
28_01_N439AA_51,89.2,550,1,4,2
01_01_N3MCAA_52,501.19,2311,1,5,3
05_01_N3LPAA_52,499.68,2311,1,2,7
09_01_N3MGAA_52,498.56,2311,1,6,4
13_01_N3LEAA_52,499.21,2311,1,3,1
17_01_N3MBAA_52,497.28,2311,1,7,5
21_01_N3CUAA_52,499.93,2311,1,4,2
29_01_N3MJAA_52,497.33,2311,1,5,3
02_01_N3ABAA_53,140.87,1012,1,6,4
06_01_N3EEAA_53,142.91,1012,1,3,1
10_01_N3JNAA_53,142.83,1012,1,7,5
14_01_N3ENAA_53,141.21,1012,1,4,2
18_01_N3MVAA_53,143.32,1012,1,1,6
22_01_N3GYAA_53,140.92,1012,1,5,3
26_01_N3GYAA_53,143.73,1012,1,2,7
30_01_N3LAAA_53,143.64,1012,1,6,4
03_01_N3JMAA_54,141.06,1005,1,7,5
07_01_N3CXAA_54,138.03,1005,1,4,2
11_01_N3BMAA_54,138.17,1005,1,1,6
15_01_N3JKAA_54,140.23,1005,1,5,3
19_01_N3KYAA_54,141.77,1005,1,2,7
23_01_N3KWAA_54,139.6,1005,1,6,4
27_01_N3JKAA_54,142.3,1005,1,3,1
31_01_N3CWAA_54,139.44,1005,1,7,5
04_01_N3HLAA_56,334.7,1709,1,1,6
08_01_N3FRAA_56,333.3,1709,1,5,3
12_01_N3FWAA_56,333.83,1709,1,2,7
16_01_N3EFAA_56,331.79,1709,1,6,4
20_01_N3JEAA_56,331.59,1709,1,3,1
24_01_N3HCAA_56,335.28,1709,1,7,5
28_01_N3HTAA_56,331.77,1709,1,4,2
01_01_N3ENAA_57,332.82,1709,1,5,3
05_01_N3JHAA_57,332.33,1709,1,2,7
09_01_N3DNAA_57,332.83,1709,1,6,4
13_01_N3DUAA_57,332.07,1709,1,3,1
17_01_N3DAAA_57,331.96,1709,1,7,5
21_01_N3NDAA_57,335.66,1709,1,4,2
25_01_N3KNAA_57,334.43,1709,1,1,6
29_01_N3ADAA_57,333.6,1709,1,5,3
02_01_N855AA_58,550.24,2504,1,6,4
06_01_N865AA_58,550.06,2504,1,3,1
10_01_N850AA_58,549.62,2504,1,7,5
14_01_N858AA_58,553.19,2504,1,4,2
18_01_N854AA_58,549.1,2504,1,1,6
22_01_N862AA_58,551.58,2504,1,5,3
26_01_N865AA_58,550.16,2504,1,2,7
30_01_N863AA_58,549.67,2504,1,6,4
03_01_N864AA_59,549.1,2504,1,7,5
07_01_N861AA_59,554.75,2504,1,4,2
11_01_N857AA_59,552.7,2504,1,1,6
15_01_N865AA_59,552.25,2504,1,5,3
19_01_N860AA_59,553.44,2504,1,2,7
23_01_N861AA_59,554.08,2504,1,6,4
27_01_N854AA_59,549.99,2504,1,3,1
31_01_N853AA_59,552.52,2504,1,7,5
05_01_N863AA_60,171.32,1121,1,2,7
09_01_N3AHAA_60,170.67,1121,1,6,4
13_01_N863AA_60,173.97,1121,1,3,1
17_01_N5FMAA_60,169.39,1121,1,7,5
21_01_N864AA_60,170.3,1121,1,4,2
25_01_N854AA_60,171.66,1121,1,1,6
29_01_N5DKAA_60,169.19,1121,1,5,3
02_01_N387AA_61,169.92,1121,1,6,4
07_01_N353AA_61,172.95,1121,1,4,2
11_01_N367AA_61,173.85,1121,1,1,6
15_01_N5FSAA_61,170.99,1121,1,5,3
19_01_N5ERAA_61,169.29,1121,1,2,7
23_01_N5DGAA_61,173.48,1121,1,6,4
27_01_N5EUAA_61,169.81,1121,1,3,1
31_01_N5DVAA_61,171.97,1121,1,7,5
04_01_N010AA_62,131.77,964,1,1,6
04_01_N3CDAA_63,133.17,964,1,1,6
08_01_N3BHAA_63,133.57,964,1,5,3
12_01_N3CDAA_63,133.96,964,1,2,7
16_01_N3FUAA_63,133.86,964,1,6,4
20_01_N3JMAA_63,136.65,964,1,3,1
24_01_N3KVAA_63,133.59,964,1,7,5
28_01_N3JAAA_63,136.18,964,1,4,2
01_01_N381AA_64,163.68,1089,1,5,3
05_01_N399AA_64,161.15,1089,1,2,7
09_01_N3JNAA_64,162.34,1089,1,6,4
13_01_N390AA_64,161.64,1089,1,3,1
17_01_N7BNAA_64,163.43,1089,1,7,5
21_01_N373AA_64,163.54,1089,1,4,2
27_01_N393AA_64,160.92,1089,1,3,1
31_01_N7BGAA_64,164.63,1089,1,7,5
04_01_N349AA_65,164.09,1089,1,1,6
08_01_N5ESAA_65,161.54,1089,1,5,3
12_01_N390AA_65,163.44,1089,1,2,7
16_01_N3JSAA_65,163.38,1089,1,6,4
20_01_N396AA_65,161.38,1089,1,3,1
25_01_N373AA_65,161.42,1089,1,1,6
29_01_N390AA_65,162.8,1089,1,5,3
03_01_N3CTAA_66,281.84,1521,1,7,5
07_01_N3FGAA_66,284.46,1521,1,4,2
11_01_N3AGAA_66,280.32,1521,1,1,6
15_01_N3BVAA_66,282.25,1521,1,5,3
19_01_N3BFAA_66,280.89,1521,1,2,7
25_01_N3GSAA_66,283.83,1521,1,1,6
29_01_N3EKAA_66,282.3,1521,1,5,3
03_01_N3KJAA_67,280.97,1521,1,7,5
07_01_N3AMAA_67,279.78,1521,1,4,2
11_01_N3FVAA_67,283.77,1521,1,1,6
15_01_N3CTAA_67,279.48,1521,1,5,3
19_01_N3ECAA_67,282.13,1521,1,2,7
25_01_N3JFAA_67,281.03,1521,1,1,6
29_01_N3BJAA_67,280.75,1521,1,5,3
