UniqueID,Price,Distance,CarrierNum,Day,DayOfBooking
06_01_N4YBAA_43,134.63,986,1,3,6
10_01_N439AA_43,133.35,986,1,7,3
14_01_N466AA_43,136.41,986,1,4,7
18_01_N566AA_43,135.05,986,1,1,4
22_01_N547AA_43,133.14,986,1,5,1
26_01_N4XPAA_43,135.53,986,1,2,5
30_01_N4XVAA_43,137.25,986,1,6,2
03_01_N4WJAA_43,133.76,986,1,7,3
07_01_N434AA_43,136.69,986,1,4,7
11_01_N468AA_43,137.5,986,1,1,4
15_01_N501AA_43,136.95,986,1,5,1
19_01_N499AA_43,136.25,986,1,2,5
23_01_N520AA_43,135.05,986,1,6,2
27_01_N4UCAA_43,136.91,986,1,3,6
31_01_N4XGAA_43,133.63,986,1,7,3
04_01_N3FWAA_44,529.23,2422,1,1,4
08_01_N3JYAA_44,528.99,2422,1,5,1
12_01_N3MLAA_44,526.88,2422,1,2,5
16_01_N3CXAA_44,526.01,2422,1,6,2
20_01_N3JNAA_44,529.51,2422,1,3,6
25_01_N3MNAA_44,529.04,2422,1,1,4
29_01_N3CEAA_44,527.37,2422,1,5,1
02_01_N3KPAA_45,528.38,2422,1,6,2
06_01_N3LBAA_45,526.42,2422,1,3,6
10_01_N3ADAA_45,525.62,2422,1,7,3
14_01_N3MUAA_45,529.56,2422,1,4,7
18_01_N3GHAA_45,525.95,2422,1,1,4
22_01_N3DXAA_45,527.11,2422,1,5,1
28_01_N3CEAA_45,529.86,2422,1,4,7
01_01_N3JUAA_46,364.52,1829,1,5,1
02_01_N3LTAA_47,364.93,1829,1,6,2
06_01_N3LKAA_47,363.9,1829,1,3,6
10_01_N3MKAA_47,366.03,1829,1,7,3
14_01_N3LRAA_47,363.89,1829,1,4,7
18_01_N3LCAA_47,362.31,1829,1,1,4
22_01_N3LNAA_47,363.95,1829,1,5,1
26_01_N3MHAA_47,363.66,1829,1,2,5
30_01_N3MEAA_47,364.61,1829,1,6,2
03_01_N877AA_48,119.46,868,1,7,3
07_01_N883AA_48,119.11,868,1,4,7
11_01_N870AA_48,120.91,868,1,1,4
15_01_N877AA_48,121.54,868,1,5,1
19_01_N883AA_48,120.97,868,1,2,5
23_01_N882AA_48,120.05,868,1,6,2
27_01_N883AA_48,122.51,868,1,3,6
31_01_N880AA_48,120.47,868,1,7,3
05_01_N4WKAA_50,86.89,550,1,2,5
10_01_N4YBAA_50,86.65,550,1,7,3
14_01_N4XTAA_50,83.96,550,1,4,7
19_01_N4XLAA_50,87.22,550,1,2,5
24_01_N4XRAA_50,85.51,550,1,7,3
28_01_N520AA_50,86.96,550,1,4,7
04_01_N437AA_51,84.17,550,1,1,4
08_01_N4YLAA_51,87.75,550,1,5,1
12_01_N4YAAA_51,85.12,550,1,2,5
16_01_N489AA_51,88.53,550,1,6,2
20_01_N570AA_51,84.19,550,1,3,6
24_01_N4XDAA_51,83.96,550,1,7,3
28_01_N439AA_51,86.62,550,1,4,7
01_01_N3MCAA_52,496.77,2311,1,5,1
05_01_N3LPAA_52,495.78,2311,1,2,5
09_01_N3MGAA_52,495.42,2311,1,6,2
13_01_N3LEAA_52,495.58,2311,1,3,6
17_01_N3MBAA_52,499.14,2311,1,7,3
21_01_N3CUAA_52,498.68,2311,1,4,7
29_01_N3MJAA_52,500.0,2311,1,5,1
02_01_N3ABAA_53,141.84,1012,1,6,2
06_01_N3EEAA_53,138.0,1012,1,3,6
10_01_N3JNAA_53,142.41,1012,1,7,3
14_01_N3ENAA_53,138.1,1012,1,4,7
18_01_N3MVAA_53,141.98,1012,1,1,4
22_01_N3GYAA_53,142.37,1012,1,5,1
26_01_N3GYAA_53,139.58,1012,1,2,5
30_01_N3LAAA_53,142.09,1012,1,6,2
03_01_N3JMAA_54,140.27,1005,1,7,3
07_01_N3CXAA_54,136.57,1005,1,4,7
11_01_N3BMAA_54,138.13,1005,1,1,4
15_01_N3JKAA_54,137.42,1005,1,5,1
19_01_N3KYAA_54,139.24,1005,1,2,5
23_01_N3KWAA_54,138.89,1005,1,6,2
27_01_N3JKAA_54,139.69,1005,1,3,6
31_01_N3CWAA_54,137.23,1005,1,7,3
04_01_N3HLAA_56,330.45,1709,1,1,4
08_01_N3FRAA_56,329.76,1709,1,5,1
12_01_N3FWAA_56,329.72,1709,1,2,5
16_01_N3EFAA_56,330.27,1709,1,6,2
20_01_N3JEAA_56,331.72,1709,1,3,6
24_01_N3HCAA_56,330.74,1709,1,7,3
28_01_N3HTAA_56,329.52,1709,1,4,7
01_01_N3ENAA_57,330.2,1709,1,5,1
05_01_N3JHAA_57,332.53,1709,1,2,5
09_01_N3DNAA_57,333.75,1709,1,6,2
13_01_N3DUAA_57,331.81,1709,1,3,6
17_01_N3DAAA_57,333.16,1709,1,7,3
21_01_N3NDAA_57,331.8,1709,1,4,7
25_01_N3KNAA_57,331.77,1709,1,1,4
29_01_N3ADAA_57,329.91,1709,1,5,1
02_01_N855AA_58,550.17,2504,1,6,2
06_01_N865AA_58,551.77,2504,1,3,6
10_01_N850AA_58,548.0,2504,1,7,3
14_01_N858AA_58,549.71,2504,1,4,7
18_01_N854AA_58,549.82,2504,1,1,4
22_01_N862AA_58,552.3,2504,1,5,1
26_01_N865AA_58,549.06,2504,1,2,5
30_01_N863AA_58,552.65,2504,1,6,2
03_01_N864AA_59,548.29,2504,1,7,3
07_01_N861AA_59,547.68,2504,1,4,7
11_01_N857AA_59,549.54,2504,1,1,4
15_01_N865AA_59,552.77,2504,1,5,1
19_01_N860AA_59,548.73,2504,1,2,5
23_01_N861AA_59,548.49,2504,1,6,2
27_01_N854AA_59,550.95,2504,1,3,6
31_01_N853AA_59,552.48,2504,1,7,3
05_01_N863AA_60,167.64,1121,1,2,5
09_01_N3AHAA_60,170.86,1121,1,6,2
13_01_N863AA_60,169.0,1121,1,3,6
17_01_N5FMAA_60,170.58,1121,1,7,3
21_01_N864AA_60,170.66,1121,1,4,7
25_01_N854AA_60,168.52,1121,1,1,4
29_01_N5DKAA_60,168.52,1121,1,5,1
02_01_N387AA_61,168.18,1121,1,6,2
07_01_N353AA_61,171.59,1121,1,4,7
11_01_N367AA_61,168.98,1121,1,1,4
15_01_N5FSAA_61,168.76,1121,1,5,1
19_01_N5ERAA_61,171.5,1121,1,2,5
23_01_N5DGAA_61,168.57,1121,1,6,2
27_01_N5EUAA_61,170.59,1121,1,3,6
31_01_N5DVAA_61,170.38,1121,1,7,3
04_01_N010AA_62,134.46,964,1,1,4
04_01_N3CDAA_63,134.66,964,1,1,4
08_01_N3BHAA_63,131.27,964,1,5,1
12_01_N3CDAA_63,130.02,964,1,2,5
16_01_N3FUAA_63,133.63,964,1,6,2
20_01_N3JMAA_63,130.73,964,1,3,6
24_01_N3KVAA_63,131.31,964,1,7,3
28_01_N3JAAA_63,132.91,964,1,4,7
01_01_N381AA_64,160.44,1089,1,5,1
05_01_N399AA_64,163.27,1089,1,2,5
09_01_N3JNAA_64,160.9,1089,1,6,2
13_01_N390AA_64,160.31,1089,1,3,6
17_01_N7BNAA_64,161.29,1089,1,7,3
21_01_N373AA_64,159.23,1089,1,4,7
27_01_N393AA_64,160.51,1089,1,3,6
31_01_N7BGAA_64,161.37,1089,1,7,3
04_01_N349AA_65,159.53,1089,1,1,4
08_01_N5ESAA_65,161.43,1089,1,5,1
12_01_N390AA_65,158.6,1089,1,2,5
16_01_N3JSAA_65,161.01,1089,1,6,2
20_01_N396AA_65,158.47,1089,1,3,6
25_01_N373AA_65,162.75,1089,1,1,4
29_01_N390AA_65,164.04,1089,1,5,1
03_01_N3CTAA_66,280.61,1521,1,7,3
07_01_N3FGAA_66,280.99,1521,1,4,7
11_01_N3AGAA_66,279.49,1521,1,1,4
15_01_N3BVAA_66,281.21,1521,1,5,1
19_01_N3BFAA_66,281.26,1521,1,2,5
25_01_N3GSAA_66,279.88,1521,1,1,4
29_01_N3EKAA_66,279.76,1521,1,5,1
03_01_N3KJAA_67,278.65,1521,1,7,3
07_01_N3AMAA_67,280.71,1521,1,4,7
11_01_N3FVAA_67,278.38,1521,1,1,4
15_01_N3CTAA_67,281.6,1521,1,5,1
19_01_N3ECAA_67,281.62,1521,1,2,5
25_01_N3JFAA_67,279.97,1521,1,1,4
29_01_N3BJAA_67,279.3,1521,1,5,1
02_01_N390AA_68,505.7,2342,1,6,2
06_01_N377AA_68,503.58,2342,1,3,6
10_01_N362AA_68,506.98,2342,1,7,3
14_01_N3JPAA_68,507.63,2342,1,4,7
18_01_N3EGAA_68,504.51,2342,1,1,4
22_01_N3BNAA_68,507.87,2342,1,5,1
26_01_N3JPAA_68,504.03,2342,1,2,5
30_01_N3GJAA_68,504.81,2342,1,6,2
03_01_N873AA_69,505.79,2342,1,7,3
07_01_N869AA_69,505.99,2342,1,4,7
11_01_N877AA_69,508.01,2342,1,1,4
15_01_N868AA_69,508.41,2342,1,5,1
19_01_N877AA_69,506.47,2342,1,2,5
23_01_N874AA_69,506.32,2342,1,6,2
27_01_N872AA_69,505.28,2342,1,3,6
31_01_N871AA_69,503.91,2342,1,7,3
04_01_N3DMAA_70,152.56,1055,1,1,4
08_01_N3EDAA_70,154.46,1055,1,5,1
12_01_N3EJAA_70,149.1,1055,1,2,5
16_01_N3AVAA_70,152.66,1055,1,6,2
20_01_N3EBAA_70,151.03,1055,1,3,6
24_01_N3AVAA_70,149.37,1055,1,7,3
28_01_N3FUAA_70,152.48,1055,1,4,7
01_01_N3HUAA_71,153.14,1055,1,5,1
05_01_N3JAAA_71,153.82,1055,1,2,5
09_01_N3KBAA_71,152.41,1055,1,6,2
13_01_N3JTAA_71,149.99,1055,1,3,6
17_01_N3CCAA_71,152.03,1055,1,7,3
21_01_N3MUAA_71,150.22,1055,1,4,7
25_01_N3AMAA_71,153.74,1055,1,1,4
29_01_N3DVAA_71,153.99,1055,1,5,1
02_01_N3GRAA_72,49.78,236,1,6,2
06_01_N880AA_72,48.39,236,1,3,6
11_01_N858AA_72,52.27,236,1,1,4
15_01_N853AA_72,49.75,236,1,5,1
20_01_N863AA_72,51.89,236,1,3,6
25_01_N864AA_72,48.76,236,1,1,4
29_01_N860AA_72,50.15,236,1,5,1
03_01_N3GVAA_73,50.45,236,1,7,3
07_01_N870AA_73,51.83,236,1,4,7
11_01_N884AA_73,51.1,236,1,1,4
15_01_N861AA_73,51.33,236,1,5,1
19_01_N869AA_73,49.67,236,1,2,5
23_01_N878AA_73,50.93,236,1,6,2
27_01_N885AA_73,48.62,236,1,3,6
31_01_N884AA_73,50.09,236,1,7,3
04_01_N3KDAA_75,132.54,944,1,1,4
08_01_N3AUAA_75,129.91,944,1,5,1
12_01_N3DXAA_75,130.63,944,1,2,5
16_01_N3HDAA_75,132.3,944,1,6,2
20_01_N3AGAA_75,132.3,944,1,3,6
26_01_N3LJAA_75,129.05,944,1,2,5
30_01_N3BRAA_75,130.79,944,1,6,2
03_01_N3MUAA_76,131.98,944,1,7,3
07_01_N3DPAA_76,131.7,944,1,4,7
11_01_N3KFAA_76,129.23,944,1,1,4
15_01_N3ADAA_76,129.04,944,1,5,1
19_01_N3FLAA_76,131.87,944,1,2,5
25_01_N3KHAA_76,131.6,944,1,1,4
29_01_N3HXAA_76,129.94,944,1,5,1
02_01_N466AA_78,135.54,989,1,6,2
06_01_N3BRAA_78,137.48,989,1,3,6
10_01_N3KUAA_78,136.06,989,1,7,3
14_01_N3NBAA_78,136.78,989,1,4,7
18_01_N3EPAA_78,137.32,989,1,1,4
22_01_N3GWAA_78,134.81,989,1,5,1
26_01_N3JLAA_78,136.02,989,1,2,5
30_01_N3JMAA_78,136.29,989,1,6,2
03_01_N3EPAA_79,133.15,989,1,7,3
07_01_N3EAAA_79,135.16,989,1,4,7
11_01_N3CPAA_79,134.95,989,1,1,4
15_01_N3DUAA_79,137.25,989,1,5,1
19_01_N3DSAA_79,137.63,989,1,2,5
23_01_N3HUAA_79,136.95,989,1,6,2
27_01_N3DWAA_79,136.91,989,1,3,6
31_01_N3BBAA_79,133.58,989,1,7,3
04_01_N436AA_80,113.58,813,1,1,4
08_01_N496AA_80,118.06,813,1,5,1
12_01_N4YFAA_80,115.2,813,1,2,5
16_01_N403AA_80,114.26,813,1,6,2
20_01_N4XTAA_80,117.18,813,1,3,6
03_01_N5FTAA_196,308.96,1623,1,7,3
16_01_N5DVAA_196,310.45,1623,1,6,2
31_01_N5FPAA_196,308.35,1623,1,7,3
05_01_N3MGAA_197,123.06,867,1,2,5
09_01_N3LHAA_197,119.79,867,1,6,2
13_01_N3LVAA_197,123.75,867,1,3,6
17_01_N3KVAA_197,120.7,867,1,7,3
21_01_N3LLAA_197,119.34,867,1,4,7
25_01_N3KDAA_197,123.94,867,1,1,4
29_01_N3JYAA_197,122.98,867,1,5,1
06_01_N3LNAA_197,123.19,867,1,3,6
10_01_N7AUAA_197,121.38,867,1,7,3
14_01_N3LHAA_197,122.43,867,1,4,7
18_01_N3MHAA_197,121.37,867,1,1,4
22_01_N3LCAA_197,120.06,867,1,5,1
26_01_N3NBAA_197,122.38,867,1,2,5
30_01_N3KGAA_197,121.25,867,1,6,2
03_01_N797AA_198,47.28,187,1,7,3
03_01_N784AA_199,46.81,187,1,7,3
03_01_N5FNAA_200,159.85,1089,1,7,3
07_01_N5DJAA_200,159.12,1089,1,4,7
11_01_N346AA_200,162.94,1089,1,1,4
15_01_N5ETAA_200,163.4,1089,1,5,1
19_01_N5FJAA_200,161.43,1089,1,2,5
25_01_N5DVAA_200,160.23,1089,1,1,4
29_01_N5FMAA_200,161.83,1089,1,5,1
02_01_N3MDAA_202,582.59,2611,1,6,2
06_01_N3LPAA_202,580.01,2611,1,3,6
10_01_N3DPAA_202,577.98,2611,1,7,3
14_01_N3LEAA_202,580.56,2611,1,4,7
18_01_N3MBAA_202,577.19,2611,1,1,4
22_01_N3CUAA_202,581.28,2611,1,5,1
26_01_N3LVAA_202,581.08,2611,1,2,5
30_01_N3MJAA_202,577.91,2611,1,6,2
05_01_N4YCAA_204,87.02,550,1,2,5
11_01_N513AA_204,87.58,550,1,1,4
15_01_N4XRAA_204,86.7,550,1,5,1
21_01_N472AA_204,86.21,550,1,4,7
27_01_N502AA_204,85.48,550,1,3,6
01_01_N3JGAA_205,582.36,2611,1,5,1
05_01_N4XEAA_205,135.42,985,1,2,5
09_01_N3HNAA_205,137.73,985,1,6,2
13_01_N3BEAA_205,134.4,985,1,3,6
17_01_N859AA_205,135.07,985,1,7,3
21_01_N3AGAA_205,135.48,985,1,4,7
25_01_N3JVAA_205,135.21,985,1,1,4
29_01_N3KBAA_205,136.06,985,1,5,1
02_01_N3MMAA_206,172.3,1121,1,6,2
06_01_N5ESAA_206,167.99,1121,1,3,6
10_01_N5EVAA_206,170.72,1121,1,7,3
14_01_N5FLAA_206,170.4,1121,1,4,7
18_01_N5FGAA_206,170.66,1121,1,1,4
22_01_N5FKAA_206,169.06,1121,1,5,1
26_01_N5FAAA_206,169.38,1121,1,2,5
30_01_N3AHAA_206,168.59,1121,1,6,2
03_01_N5FLAA_207,168.08,1121,1,7,3
07_01_N5EVAA_207,170.25,1121,1,4,7
11_01_N5EWAA_207,167.52,1121,1,1,4
15_01_N5ETAA_207,171.9,1121,1,5,1
19_01_N5FMAA_207,169.75,1121,1,2,5
23_01_N3AXAA_207,171.13,1121,1,6,2
27_01_N351AA_207,168.92,1121,1,3,6
31_01_N5EWAA_207,170.46,1121,1,7,3
04_01_N3FGAA_208,571.06,2585,1,1,4
08_01_N3DBAA_208,574.06,2585,1,5,1
12_01_N3LXAA_208,572.83,2585,1,2,5
16_01_N3GAAA_208,575.19,2585,1,6,2
20_01_N3BBAA_208,574.13,2585,1,3,6
24_01_N3ADAA_208,572.39,2585,1,7,3
28_01_N3DXAA_208,570.51,2585,1,4,7
01_01_N792AA_209,62.88,337,1,5,1
06_01_N879AA_209,60.96,337,1,3,6
10_01_N3MPAA_209,62.38,337,1,7,3
14_01_N854AA_209,60.34,337,1,4,7
18_01_N858AA_209,63.32,337,1,1,4
22_01_N3DYAA_209,61.92,337,1,5,1
26_01_N867AA_209,64.16,337,1,2,5
30_01_N3KJAA_209,64.42,337,1,6,2
04_01_N3KUAA_209,62.89,337,1,1,4
08_01_N3ATAA_209,64.76,337,1,5,1
12_01_N3EAAA_209,63.61,337,1,2,5
16_01_N3JJAA_209,64.79,337,1,6,2
20_01_N3CJAA_209,62.77,337,1,3,6
24_01_N3JXAA_209,60.19,337,1,7,3
28_01_N3GLAA_209,61.04,337,1,4,7
05_01_N3FRAA_210,481.18,2248,1,2,5
09_01_N3JYAA_210,479.81,2248,1,6,2
13_01_N3KXAA_210,478.53,2248,1,3,6
17_01_N3MUAA_210,480.02,2248,1,7,3
21_01_N3BKAA_210,479.45,2248,1,4,7
26_01_N3MJAA_210,481.38,2248,1,2,5
30_01_N3DVAA_210,480.86,2248,1,6,2
03_01_N3KDAA_211,479.76,2248,1,7,3
07_01_N3GJAA_211,480.28,2248,1,4,7
11_01_N3BCAA_211,480.38,2248,1,1,4
15_01_N3DMAA_211,480.78,2248,1,5,1
19_01_N3HSAA_211,480.48,2248,1,2,5
24_01_N3ABAA_211,480.81,2248,1,7,3
28_01_N3JJAA_211,477.44,2248,1,4,7
05_01_N7ABAA_212,503.73,2342,1,2,5
09_01_N7BEAA_212,505.98,2342,1,6,2
13_01_N7AYAA_212,503.8,2342,1,3,6
17_01_N7ABAA_212,505.2,2342,1,7,3
21_01_N7ACAA_212,506.44,2342,1,4,7
25_01_N7ABAA_212,506.26,2342,1,1,4
29_01_N7BMAA_212,506.16,2342,1,5,1
02_01_N863AA_212,543.45,2486,1,6,2
02_01_N3JMAA_217,461.04,2174,1,6,2
06_01_N3MLAA_217,460.52,2174,1,3,6
10_01_N3MWAA_217,457.24,2174,1,7,3
14_01_N3EXAA_217,461.5,2174,1,4,7
18_01_N3HUAA_217,458.65,2174,1,1,4
22_01_N3CAAA_217,460.98,2174,1,5,1
26_01_N3GUAA_217,460.05,2174,1,2,5
30_01_N3DLAA_217,461.02,2174,1,6,2
03_01_N3AHAA_218,63.41,337,1,7,3
07_01_N859AA_218,60.62,337,1,4,7
11_01_N3LMAA_218,60.92,337,1,1,4
15_01_N3KKAA_218,64.41,337,1,5,1
19_01_N851AA_218,61.48,337,1,2,5
23_01_N3FYAA_218,61.55,337,1,6,2
27_01_N858AA_218,63.76,337,1,3,6
31_01_N3LAAA_218,61.61,337,1,7,3
04_01_N3JGAA_219,342.4,1744,1,1,4
08_01_N3LGAA_219,339.81,1744,1,5,1
12_01_N3EPAA_219,339.24,1744,1,2,5
16_01_N3MWAA_219,343.32,1744,1,6,2
20_01_N3LUAA_219,342.89,1744,1,3,6
24_01_N3MBAA_219,339.16,1744,1,7,3
28_01_N3DPAA_219,341.44,1744,1,4,7
01_01_N3HLAA_220,46.18,204,1,5,1
05_01_N3KYAA_220,48.86,204,1,2,5
