UniqueID,Price,Distance,CarrierNum,Day,DayOfBooking
06_01_N4YBAA_43,143.41,986,1,3,2
10_01_N439AA_43,142.57,986,1,7,6
14_01_N466AA_43,143.8,986,1,4,3
18_01_N566AA_43,139.91,986,1,1,7
22_01_N547AA_43,142.55,986,1,5,4
26_01_N4XPAA_43,141.88,986,1,2,1
30_01_N4XVAA_43,144.24,986,1,6,5
03_01_N4WJAA_43,142.16,986,1,7,6
07_01_N434AA_43,142.11,986,1,4,3
11_01_N468AA_43,141.44,986,1,1,7
15_01_N501AA_43,141.58,986,1,5,4
19_01_N499AA_43,144.66,986,1,2,1
23_01_N520AA_43,143.77,986,1,6,5
27_01_N4UCAA_43,140.57,986,1,3,2
31_01_N4XGAA_43,142.46,986,1,7,6
04_01_N3FWAA_44,536.02,2422,1,1,7
08_01_N3JYAA_44,534.12,2422,1,5,4
12_01_N3MLAA_44,535.37,2422,1,2,1
16_01_N3CXAA_44,533.39,2422,1,6,5
20_01_N3JNAA_44,536.95,2422,1,3,2
25_01_N3MNAA_44,533.14,2422,1,1,7
29_01_N3CEAA_44,533.79,2422,1,5,4
02_01_N3KPAA_45,534.63,2422,1,6,5
06_01_N3LBAA_45,536.79,2422,1,3,2
10_01_N3ADAA_45,533.12,2422,1,7,6
14_01_N3MUAA_45,533.76,2422,1,4,3
18_01_N3GHAA_45,532.28,2422,1,1,7
22_01_N3DXAA_45,532.55,2422,1,5,4
28_01_N3CEAA_45,534.73,2422,1,4,3
01_01_N3JUAA_46,371.69,1829,1,5,4
02_01_N3LTAA_47,372.69,1829,1,6,5
06_01_N3LKAA_47,371.52,1829,1,3,2
10_01_N3MKAA_47,371.91,1829,1,7,6
14_01_N3LRAA_47,372.5,1829,1,4,3
18_01_N3LCAA_47,370.1,1829,1,1,7
22_01_N3LNAA_47,370.21,1829,1,5,4
26_01_N3MHAA_47,374.18,1829,1,2,1
30_01_N3MEAA_47,369.69,1829,1,6,5
03_01_N877AA_48,130.86,868,1,7,6
07_01_N883AA_48,128.55,868,1,4,3
11_01_N870AA_48,130.24,868,1,1,7
15_01_N877AA_48,126.89,868,1,5,4
19_01_N883AA_48,131.41,868,1,2,1
23_01_N882AA_48,130.28,868,1,6,5
27_01_N883AA_48,127.98,868,1,3,2
31_01_N880AA_48,127.68,868,1,7,6
05_01_N4WKAA_50,91.97,550,1,2,1
10_01_N4YBAA_50,90.93,550,1,7,6
14_01_N4XTAA_50,92.93,550,1,4,3
19_01_N4XLAA_50,92.84,550,1,2,1
24_01_N4XRAA_50,93.16,550,1,7,6
28_01_N520AA_50,94.61,550,1,4,3
04_01_N437AA_51,91.81,550,1,1,7
08_01_N4YLAA_51,95.26,550,1,5,4
12_01_N4YAAA_51,93.89,550,1,2,1
16_01_N489AA_51,91.01,550,1,6,5
20_01_N570AA_51,93.46,550,1,3,2
24_01_N4XDAA_51,92.5,550,1,7,6
28_01_N439AA_51,92.91,550,1,4,3
01_01_N3MCAA_52,504.85,2311,1,5,4
05_01_N3LPAA_52,502.48,2311,1,2,1
09_01_N3MGAA_52,505.91,2311,1,6,5
13_01_N3LEAA_52,506.09,2311,1,3,2
17_01_N3MBAA_52,505.38,2311,1,7,6
21_01_N3CUAA_52,506.11,2311,1,4,3
29_01_N3MJAA_52,502.74,2311,1,5,4
02_01_N3ABAA_53,148.58,1012,1,6,5
06_01_N3EEAA_53,146.53,1012,1,3,2
10_01_N3JNAA_53,148.79,1012,1,7,6
14_01_N3ENAA_53,148.02,1012,1,4,3
18_01_N3MVAA_53,144.83,1012,1,1,7
22_01_N3GYAA_53,146.97,1012,1,5,4
26_01_N3GYAA_53,147.75,1012,1,2,1
30_01_N3LAAA_53,149.17,1012,1,6,5
03_01_N3JMAA_54,146.09,1005,1,7,6
07_01_N3CXAA_54,146.91,1005,1,4,3
11_01_N3BMAA_54,144.04,1005,1,1,7
15_01_N3JKAA_54,143.56,1005,1,5,4
19_01_N3KYAA_54,147.88,1005,1,2,1
23_01_N3KWAA_54,144.03,1005,1,6,5
27_01_N3JKAA_54,143.43,1005,1,3,2
31_01_N3CWAA_54,145.08,1005,1,7,6
04_01_N3HLAA_56,338.5,1709,1,1,7
08_01_N3FRAA_56,337.65,1709,1,5,4
12_01_N3FWAA_56,337.37,1709,1,2,1
16_01_N3EFAA_56,338.58,1709,1,6,5
20_01_N3JEAA_56,337.07,1709,1,3,2
24_01_N3HCAA_56,337.79,1709,1,7,6
28_01_N3HTAA_56,337.07,1709,1,4,3
01_01_N3ENAA_57,338.43,1709,1,5,4
05_01_N3JHAA_57,337.95,1709,1,2,1
09_01_N3DNAA_57,337.84,1709,1,6,5
13_01_N3DUAA_57,338.85,1709,1,3,2
17_01_N3DAAA_57,337.41,1709,1,7,6
21_01_N3NDAA_57,337.25,1709,1,4,3
25_01_N3KNAA_57,340.26,1709,1,1,7
29_01_N3ADAA_57,338.19,1709,1,5,4
02_01_N855AA_58,555.66,2504,1,6,5
06_01_N865AA_58,558.1,2504,1,3,2
10_01_N850AA_58,556.25,2504,1,7,6
14_01_N858AA_58,558.52,2504,1,4,3
18_01_N854AA_58,556.41,2504,1,1,7
22_01_N862AA_58,559.99,2504,1,5,4
26_01_N865AA_58,556.18,2504,1,2,1
30_01_N863AA_58,559.79,2504,1,6,5
03_01_N864AA_59,559.35,2504,1,7,6
07_01_N861AA_59,557.24,2504,1,4,3
11_01_N857AA_59,558.97,2504,1,1,7
15_01_N865AA_59,558.51,2504,1,5,4
19_01_N860AA_59,558.27,2504,1,2,1
23_01_N861AA_59,555.68,2504,1,6,5
27_01_N854AA_59,558.87,2504,1,3,2
31_01_N853AA_59,557.51,2504,1,7,6
05_01_N863AA_60,176.89,1121,1,2,1
09_01_N3AHAA_60,174.89,1121,1,6,5
13_01_N863AA_60,176.76,1121,1,3,2
17_01_N5FMAA_60,176.62,1121,1,7,6
21_01_N864AA_60,177.23,1121,1,4,3
25_01_N854AA_60,176.72,1121,1,1,7
29_01_N5DKAA_60,174.82,1121,1,5,4
02_01_N387AA_61,175.01,1121,1,6,5
07_01_N353AA_61,176.38,1121,1,4,3
11_01_N367AA_61,178.57,1121,1,1,7
15_01_N5FSAA_61,175.36,1121,1,5,4
19_01_N5ERAA_61,176.09,1121,1,2,1
23_01_N5DGAA_61,179.42,1121,1,6,5
27_01_N5EUAA_61,175.14,1121,1,3,2
31_01_N5DVAA_61,176.01,1121,1,7,6
04_01_N010AA_62,139.7,964,1,1,7
04_01_N3CDAA_63,139.99,964,1,1,7
08_01_N3BHAA_63,141.64,964,1,5,4
12_01_N3CDAA_63,142.06,964,1,2,1
16_01_N3FUAA_63,138.11,964,1,6,5
20_01_N3JMAA_63,139.12,964,1,3,2
24_01_N3KVAA_63,141.72,964,1,7,6
28_01_N3JAAA_63,140.5,964,1,4,3
01_01_N381AA_64,166.51,1089,1,5,4
05_01_N399AA_64,168.46,1089,1,2,1
09_01_N3JNAA_64,169.11,1089,1,6,5
13_01_N390AA_64,168.14,1089,1,3,2
17_01_N7BNAA_64,167.33,1089,1,7,6
21_01_N373AA_64,166.47,1089,1,4,3
27_01_N393AA_64,168.86,1089,1,3,2
31_01_N7BGAA_64,166.13,1089,1,7,6
04_01_N349AA_65,167.02,1089,1,1,7
08_01_N5ESAA_65,168.84,1089,1,5,4
12_01_N390AA_65,167.41,1089,1,2,1
16_01_N3JSAA_65,167.78,1089,1,6,5
20_01_N396AA_65,169.52,1089,1,3,2
25_01_N373AA_65,166.66,1089,1,1,7
29_01_N390AA_65,168.91,1089,1,5,4
03_01_N3CTAA_66,284.71,1521,1,7,6
07_01_N3FGAA_66,286.65,1521,1,4,3
11_01_N3AGAA_66,287.31,1521,1,1,7
15_01_N3BVAA_66,284.74,1521,1,5,4
19_01_N3BFAA_66,290.07,1521,1,2,1
25_01_N3GSAA_66,287.45,1521,1,1,7
29_01_N3EKAA_66,288.42,1521,1,5,4
03_01_N3KJAA_67,286.58,1521,1,7,6
07_01_N3AMAA_67,284.72,1521,1,4,3
11_01_N3FVAA_67,288.9,1521,1,1,7
15_01_N3CTAA_67,285.86,1521,1,5,4
19_01_N3ECAA_67,288.09,1521,1,2,1
25_01_N3JFAA_67,287.3,1521,1,1,7
29_01_N3BJAA_67,288.17,1521,1,5,4
02_01_N390AA_68,514.17,2342,1,6,5
06_01_N377AA_68,512.4,2342,1,3,2
10_01_N362AA_68,511.92,2342,1,7,6
14_01_N3JPAA_68,513.95,2342,1,4,3
18_01_N3EGAA_68,511.28,2342,1,1,7
22_01_N3BNAA_68,512.56,2342,1,5,4
26_01_N3JPAA_68,513.22,2342,1,2,1
30_01_N3GJAA_68,511.68,2342,1,6,5
