UniqueID,Price,Distance,CarrierNum,Day,DayOfBooking
06_01_N4YBAA_43,140.46,986,1,3,3
10_01_N439AA_43,139.87,986,1,7,7
14_01_N466AA_43,143.65,986,1,4,4
18_01_N566AA_43,141.75,986,1,1,1
22_01_N547AA_43,140.53,986,1,5,5
26_01_N4XPAA_43,143.37,986,1,2,2
30_01_N4XVAA_43,141.71,986,1,6,6
03_01_N4WJAA_43,144.39,986,1,7,7
07_01_N434AA_43,140.12,986,1,4,4
11_01_N468AA_43,142.64,986,1,1,1
15_01_N501AA_43,143.35,986,1,5,5
19_01_N499AA_43,144.74,986,1,2,2
23_01_N520AA_43,143.77,986,1,6,6
27_01_N4UCAA_43,140.77,986,1,3,3
31_01_N4XGAA_43,143.18,986,1,7,7
04_01_N3FWAA_44,533.21,2422,1,1,1
08_01_N3JYAA_44,532.59,2422,1,5,5
12_01_N3MLAA_44,537.08,2422,1,2,2
16_01_N3CXAA_44,533.92,2422,1,6,6
20_01_N3JNAA_44,535.54,2422,1,3,3
25_01_N3MNAA_44,536.09,2422,1,1,1
29_01_N3CEAA_44,535.57,2422,1,5,5
02_01_N3KPAA_45,534.98,2422,1,6,6
06_01_N3LBAA_45,532.96,2422,1,3,3
10_01_N3ADAA_45,533.58,2422,1,7,7
14_01_N3MUAA_45,534.85,2422,1,4,4
18_01_N3GHAA_45,535.82,2422,1,1,1
22_01_N3DXAA_45,536.32,2422,1,5,5
28_01_N3CEAA_45,537.12,2422,1,4,4
01_01_N3JUAA_46,371.39,1829,1,5,5
02_01_N3LTAA_47,372.77,1829,1,6,6
06_01_N3LKAA_47,371.29,1829,1,3,3
10_01_N3MKAA_47,373.33,1829,1,7,7
14_01_N3LRAA_47,373.03,1829,1,4,4
18_01_N3LCAA_47,373.29,1829,1,1,1
22_01_N3LNAA_47,369.47,1829,1,5,5
26_01_N3MHAA_47,372.41,1829,1,2,2
30_01_N3MEAA_47,370.91,1829,1,6,6
03_01_N877AA_48,127.25,868,1,7,7
07_01_N883AA_48,130.52,868,1,4,4
11_01_N870AA_48,127.61,868,1,1,1
15_01_N877AA_48,130.77,868,1,5,5
19_01_N883AA_48,129.82,868,1,2,2
23_01_N882AA_48,130.92,868,1,6,6
27_01_N883AA_48,130.13,868,1,3,3
31_01_N880AA_48,127.09,868,1,7,7
05_01_N4WKAA_50,96.42,550,1,2,2
10_01_N4YBAA_50,93.15,550,1,7,7
14_01_N4XTAA_50,93.47,550,1,4,4
19_01_N4XLAA_50,93.53,550,1,2,2
24_01_N4XRAA_50,95.55,550,1,7,7
28_01_N520AA_50,94.17,550,1,4,4
04_01_N437AA_51,92.29,550,1,1,1
08_01_N4YLAA_51,94.84,550,1,5,5
12_01_N4YAAA_51,95.34,550,1,2,2
16_01_N489AA_51,95.46,550,1,6,6
20_01_N570AA_51,94.38,550,1,3,3
24_01_N4XDAA_51,92.53,550,1,7,7
28_01_N439AA_51,93.76,550,1,4,4
01_01_N3MCAA_52,504.95,2311,1,5,5
05_01_N3LPAA_52,506.69,2311,1,2,2
09_01_N3MGAA_52,506.74,2311,1,6,6
13_01_N3LEAA_52,502.2,2311,1,3,3
17_01_N3MBAA_52,505.14,2311,1,7,7
